cmd_id,t_send_ms,t_ack_recv_ms,rtt_ms,payload_size,actual_payload_bytes,mode,phase,note
e01f9e5c-a73d-4223-9b04-70e4237d5e06,1770611037637,1770611037679,42,633,633,AUTO,,Case 3
021071c6-e05e-47ce-9715-3912bcb04eff,1770611037737,1770611037783,46,633,633,AUTO,,Case 3
7b219677-adca-47f4-b920-dccbc88f27f6,1770611037838,1770611037883,45,633,633,AUTO,,Case 3
574ba538-5ad2-4a54-897d-b3dfc8a110d6,1770611037938,1770611037983,45,633,633,AUTO,,Case 3
4d3f1923-ea3c-4eba-b173-c36c8fb85752,1770611038039,1770611038083,44,633,633,AUTO,,Case 3
3edc7b18-074d-4c6e-a681-6332a28f6f22,1770611038139,1770611038183,44,633,633,AUTO,,Case 3
e7a90875-76f5-4e37-8d1b-510b6fe67aaf,1770611038240,1770611038283,43,633,633,AUTO,,Case 3
05a4f215-cd41-4226-b3e9-1383e2d49569,1770611038340,1770611038383,43,633,633,AUTO,,Case 3
6c840edf-2e23-4cd5-b664-24a3b86a0e61,1770611038441,1770611038483,42,633,633,AUTO,,Case 3
f77e0c83-5067-4e1f-a370-c9672a448617,1770611038541,1770611038586,45,633,633,AUTO,,Case 3
0111ed13-aa87-43eb-ad1e-68d0e38240c4,1770611038642,1770611038686,44,633,633,AUTO,,Case 3
ae318f82-3f7b-4e77-b03b-95c4dac26654,1770611038743,1770611038787,44,633,633,AUTO,,Case 3
154acfd9-85a8-4eaa-ba73-f57c37223cc5,1770611038843,1770611038887,44,633,633,AUTO,,Case 3
e8d7c83d-a0e0-4e25-8b41-735de07c385c,1770611038944,1770611038986,42,633,633,AUTO,,Case 3
099a7fa0-e27c-49c3-ad54-7cebb7784679,1770611039044,1770611039086,42,633,633,AUTO,,Case 3
d01d5ea7-651c-4f9d-9315-48c0e98e1ea3,1770611039145,1770611039186,41,633,633,AUTO,,Case 3
7dad40a5-6f98-459b-97f5-7aa496dec75e,1770611039245,1770611039291,46,633,633,AUTO,,Case 3
ed0456c2-782d-4ec6-bbc3-5f321123be46,1770611039346,1770611039391,45,633,633,AUTO,,Case 3
eb0d6a08-4908-471f-8309-d6baab9407a5,1770611039446,1770611039491,45,633,633,AUTO,,Case 3
e17580e4-3514-40ac-a186-43bb3e2ff247,1770611039547,1770611039591,44,633,633,AUTO,,Case 3
d12b9e67-3daf-4d0e-817c-24637815bdd0,1770611039648,1770611039691,43,633,633,AUTO,,Case 3
e20d156b-9da0-41ac-b229-e852f6d46609,1770611039748,1770611039791,43,633,633,AUTO,,Case 3
418fb8c7-1fbb-4516-8483-86645d1aaa27,1770611039849,1770611039890,41,633,633,AUTO,,Case 3
a8c30092-8973-4f23-8a09-c88764ca412e,1770611039949,1770611039990,41,633,633,AUTO,,Case 3
26fc76af-d7af-4319-9c0c-c0cb51eccdf0,1770611040050,1770611040095,45,633,633,AUTO,,Case 3
fb7ef76f-f51e-4c87-abd7-c6577ac8e976,1770611040150,1770611040195,45,633,633,AUTO,,Case 3
e273f933-0eb0-4f9b-9da8-8f1095a9aa0b,1770611040251,1770611040294,43,633,633,AUTO,,Case 3
095449a7-56db-4ca5-8218-7e3975670e4f,1770611040351,1770611040394,43,633,633,AUTO,,Case 3
b2fb64d5-0ba5-46af-a31c-1a7c6d2de025,1770611040451,1770611040494,43,633,633,AUTO,,Case 3
a802abe7-1afd-491c-8b8a-469fded113c1,1770611040552,1770611040595,43,633,633,AUTO,,Case 3
8a123ec4-ef4e-4444-8fd4-1e9cff160076,1770611040653,1770611040694,41,633,633,AUTO,,Case 3
f7d7f84c-9f7d-43cc-b5b4-9712ee264420,1770611040753,1770611040799,46,633,633,AUTO,,Case 3
da2054e6-b02e-4c64-bd23-0ee152692363,1770611040854,1770611040899,45,633,633,AUTO,,Case 3
38863bcc-7566-4c8c-8d41-ff9528f636b3,1770611040955,1770611040998,43,633,633,AUTO,,Case 3
02166b02-5a29-4e25-87c1-595a20731110,1770611041055,1770611041098,43,633,633,AUTO,,Case 3
d70ae32a-f288-4120-95e3-615c4e0608ca,1770611041156,1770611041199,43,633,633,AUTO,,Case 3
a9cadb7a-974d-41ca-94f8-02f20d3511b0,1770611041256,1770611041298,42,633,633,AUTO,,Case 3
a005be8f-f27a-4cdf-b722-6876207755a0,1770611041357,1770611041398,41,633,633,AUTO,,Case 3
5ee6c6dd-f424-40cd-8214-8b33eccf5cd2,1770611041457,1770611041502,45,633,633,AUTO,,Case 3
82705e46-a45c-4d6d-b37e-12bb2a2330a7,1770611041558,1770611041602,44,633,633,AUTO,,Case 3
b2466a62-a823-4eed-99fe-96cff71a97d3,1770611041658,1770611041702,44,633,633,AUTO,,Case 3
be8cfe37-37eb-401a-be78-5ecad5c35407,1770611041759,1770611041803,44,633,633,AUTO,,Case 3
93693d49-1878-478b-8d0b-6bd7562a7c85,1770611041859,1770611041902,43,633,633,AUTO,,Case 3
cf0ec126-e86f-4101-8dbc-83636e194db1,1770611041960,1770611042002,42,633,633,AUTO,,Case 3
0bfb3e47-67d6-45ba-9315-b9293463158d,1770611042060,1770611042102,42,633,633,AUTO,,Case 3
a57b1dd1-33f6-4521-b60a-49799a418a15,1770611042160,1770611042202,42,633,633,AUTO,,Case 3
9aa2a80a-010a-40dc-9f3d-341af68b1d33,1770611042261,1770611042302,41,633,633,AUTO,,Case 3
3b780732-a44b-423e-a62b-74d080607d15,1770611042361,1770611042402,41,633,633,AUTO,,Case 3
bf217180-ce9a-4c06-9101-55ba37963412,1770611042462,1770611042506,44,633,633,AUTO,,Case 3
29e822c1-c508-48e0-858c-9085c9ae07ae,1770611042562,1770611042606,44,633,633,AUTO,,Case 3
c784f93b-cdd9-4d3a-bd2e-079f0719a2ff,1770611042663,1770611042706,43,633,633,AUTO,,Case 3
da597a99-7984-4453-8fd4-bb632241be41,1770611042763,1770611042807,44,633,633,AUTO,,Case 3
95f7da8e-0902-48e4-8a8d-957401c1ee81,1770611042863,1770611042906,43,633,633,AUTO,,Case 3
fd1cc65f-92f8-4125-b1c3-e631c773995b,1770611042964,1770611043006,42,633,633,AUTO,,Case 3
40d4ae47-34dc-4f1d-86a1-400c53761945,1770611043064,1770611043106,42,633,633,AUTO,,Case 3
02ccb489-ec84-475c-b463-d07fa366fdb7,1770611043164,1770611043206,42,633,633,AUTO,,Case 3
35542a4d-a778-421f-bb86-ca092690b3a6,1770611043265,1770611043307,42,633,633,AUTO,,Case 3
c6205398-3e9d-4eb9-a40e-a9fe6c829f5d,1770611043365,1770611043406,41,633,633,AUTO,,Case 3
aee4ec56-1d53-4ad7-93be-1f0d466066bd,1770611043465,1770611043510,45,633,633,AUTO,,Case 3
81d743c6-a661-43a7-b3a4-b2d81ab1c02b,1770611043566,1770611043610,44,633,633,AUTO,,Case 3
3c152a85-10cf-4def-b693-a96ee33763d7,1770611043666,1770611043710,44,633,633,AUTO,,Case 3
f9e16fc6-2090-45bf-a367-6481896b8095,1770611043767,1770611043810,43,633,633,AUTO,,Case 3
7c2bc5c8-4626-4f89-9a06-16e04f53253b,1770611043867,1770611043910,43,633,633,AUTO,,Case 3
dbdd1539-81b8-49bf-94fb-3e8cd94952a8,1770611043968,1770611044011,43,633,633,AUTO,,Case 3
15c968e2-ce6d-4cde-8d3c-88b4a2dd0b92,1770611044068,1770611044110,42,633,633,AUTO,,Case 3
4cc3a885-3d2e-4391-ade9-58740c559610,1770611044169,1770611044210,41,633,633,AUTO,,Case 3
138eff23-7f8c-4272-98bc-5543fd85f514,1770611044269,1770611044314,45,633,633,AUTO,,Case 3
b89a0a6a-d98a-4d7a-8f4e-25abd5349fce,1770611044370,1770611044414,44,633,633,AUTO,,Case 3
1e631c44-e361-4694-9966-5e247a3d237f,1770611044470,1770611044514,44,633,633,AUTO,,Case 3
cde2eba5-772c-40d0-9b19-b0b100c826da,1770611044571,1770611044614,43,633,633,AUTO,,Case 3
f77a63b9-0ae4-41f9-88a5-aa54cba9ab25,1770611044671,1770611044714,43,633,633,AUTO,,Case 3
28a1c90d-712c-4989-8b53-78bfc2e14a0e,1770611044772,1770611044814,42,633,633,AUTO,,Case 3
03e607bf-471e-4021-a6ba-90d8d9629ec2,1770611044872,1770611044918,46,633,633,AUTO,,Case 3
83d33bce-3b82-44a8-a04f-f9ade7eabbcb,1770611044972,1770611045014,42,633,633,AUTO,,Case 3
ba6b82bf-d956-4100-bc2f-452a3436b12b,1770611045073,1770611045114,41,633,633,AUTO,,Case 3
4f978d62-2d65-4c8f-8de4-8024f4e1fb3d,1770611045173,1770611045218,45,633,633,AUTO,,Case 3
7d53bfde-2ad0-482a-97b9-f8fb73b95fa6,1770611045274,1770611045318,44,633,633,AUTO,,Case 3
26adf026-2f24-4fc3-99ae-bb9731409a57,1770611045374,1770611045418,44,633,633,AUTO,,Case 3
60422bb0-7a91-4c98-9333-9b6af315e0eb,1770611045475,1770611045518,43,633,633,AUTO,,Case 3
a80acfd8-e54f-4ff0-9836-5de4b859b0ef,1770611045575,1770611045618,43,633,633,AUTO,,Case 3
11329f45-8477-4a5d-90a8-e347b0426544,1770611045676,1770611045718,42,633,633,AUTO,,Case 3
